record_type,ext_id,name,description,project_ext_id,summary_ext_id,predecessor_ext_id,successor_ext_id,task_ext_id,resource_ext_id,start_date,end_date,status,saved_date,duration,work,percent_complete,priority,is_critical,dep_type,lag,code,cost_per_hour,max_units,email,role,skills,unit,consumption_rate,fixed_cost,units,actual_work,cost,working_days,working_hours
TASK,T023_R6,Configure backend,,PR023,T023_S1,,,,,2024-07-04,,NOT_STARTED,,7,179,0.77,700,true,,,,,,,,,,,,,,,,
TASK,T023_R7,Configure backend,,PR023,T023_S2,,,,,2024-06-18,,NOT_STARTED,,24,183,0.02,500,true,,,,,,,,,,,,,,,,
TASK,T023_R8,Audit caching layer,,PR023,,,,,,2024-07-02,,ON_HOLD,,18,26,0.82,500,false,,,,,,,,,,,,,,,,
MILESTONE,T023_M1,Stakeholder Sign-off,,PR023,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
MILESTONE,T023_M2,Stakeholder Sign-off,,PR023,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
DEPENDENCY,D023_1,,,,,T023_R1,T023_R7,,,,,,,,,,,,FS,4,,,,,,,,,,,,,,
DEPENDENCY,D023_2,,,,,T023_R1,T023_R2,,,,,,,,,,,,FS,5,,,,,,,,,,,,,,
DEPENDENCY,D023_3,,,,,T023_R2,T023_R6,,,,,,,,,,,,FS,2,,,,,,,,,,,,,,
DEPENDENCY,D023_4,,,,,T023_R5,T023_R2,,,,,,,,,,,,FF,3,,,,,,,,,,,,,,
DEPENDENCY,D023_5,,,,,T023_R7,T023_M2,,,,,,,,,,,,FS,3,,,,,,,,,,,,,,
DEPENDENCY,D023_6,,,,,T023_R3,T023_M1,,,,,,,,,,,,SS,1,,,,,,,,,,,,,,
ASSIGNMENT,A023_1,,,,,,,T023_R7,RH038,,,,,,26,,,,,,,,,,,,,,,0.97,19,3418.72,,
ASSIGNMENT,A023_2,,,,,,,T023_R6,RH002,,,,,,79,,,,,,,,,,,,,,,0.67,9,703.85,,
ASSIGNMENT,A023_3,,,,,,,T023_R1,RM011,,,,,,18,,,,,,,,,,,,,,,0.65,19,1129.26,,
ASSIGNMENT,A023_4,,,,,,,T023_R6,RH028,,,,,,73,,,,,,,,,,,,,,,0.56,9,888.68,,
ASSIGNMENT,A023_5,,,,,,,T023_R4,RH033,,,,,,31,,,,,,,,,,,,,,,0.4,42,4018.33,,
ASSIGNMENT,A023_6,,,,,,,T023_R1,RC005,,,,,,17,,,,,,,,,,,,,,,0.73,18,3391.26,,
ASSIGNMENT,A023_7,,,,,,,T023_R5,RH013,,,,,,70,,,,,,,,,,,,,,,0.4,60,1721.17,,
ASSIGNMENT,A023_8,,,,,,,T023_R3,RH031,,,,,,16,,,,,,,,,,,,,,,0.33,57,1048.14,,
ASSIGNMENT,A023_9,,,,,,,T023_R8,RC003,,,,,,47,,,,,,,,,,,,,,,0.5,44,2962.43,,
ASSIGNMENT,A023_10,,,,,,,T023_M2,RM007,,,,,,62,,,,,,,,,,,,,,,0.86,10,123.68,,
ASSIGNMENT,A023_11,,,,,,,T023_R4,RH029,,,,,,63,,,,,,,,,,,,,,,0.78,17,4216.54,,
ASSIGNMENT,A023_12,,,,,,,T023_R3,RM003,,,,,,67,,,,,,,,,,,,,,,0.91,28,1857.83,,
ASSIGNMENT,A023_13,,,,,,,T023_R5,RC008,,,,,,30,,,,,,,,,,,,,,,0.66,41,3072.48,,
PROJECT,PR024,Knowledge Base v24,Description of Knowledge Base v24,,,,,,,2024-05-23,2024-10-01,IN_PROGRESS,,,,,,,,,,,,,,,,,,,,,,
CALENDAR,CAL024,,,PR024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MON;TUE;WED;THU;FRI,09:00-18:00
BASELINE,BL024_1,,,PR024,,,,,,,,,2024-07-15,,,,,,,,,,,,,,,,,,,,,
BASELINE,BL024_2,,,PR024,,,,,,,,,2024-07-09,,,,,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T024_S1,Phase 1,,PR024,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T024_S2,Phase 2,,PR024,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
TASK,T024_R1,Implement API,,PR024,,,,,,2024-06-12,,ON_HOLD,,28,137,0.03,900,false,,,,,,,,,,,,,,,,
TASK,T024_R2,Design caching layer,,PR024,,,,,,2024-06-09,,COMPLETED,,18,236,0.47,300,false,,,,,,,,,,,,,,,,
TASK,T024_R3,Test monitoring,,PR024,T024_S2,,,,,2024-05-25,,NOT_STARTED,,17,138,0.4,900,false,,,,,,,,,,,,,,,,
TASK,T024_R4,Audit auth flow,,PR024,T024_S1,,,,,2024-05-28,,IN_PROGRESS,,15,48,0.57,900,false,,,,,,,,,,,,,,,,
TASK,T024_R5,Design search index,,PR024,T024_S2,,,,,2024-05-30,,IN_PROGRESS,,25,132,0.06,500,true,,,,,,,,,,,,,,,,
TASK,T024_R6,Prototype analytics pipeline,,PR024,,,,,,2024-06-21,,NOT_STARTED,,13,128,0.45,100,false,,,,,,,,,,,,,,,,
TASK,T024_R7,Architect caching layer,,PR024,T024_S2,,,,,2024-06-10,,COMPLETED,,19,147,0.17,700,false,,,,,,,,,,,,,,,,
TASK,T024_R8,Integrate caching layer,,PR024,T024_S1,,,,,2024-05-30,,COMPLETED,,13,240,0.52,500,false,,,,,,,,,,,,,,,,
MILESTONE,T024_M1,Compliance Review Passed,,PR024,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
MILESTONE,T024_M2,Kickoff Complete,,PR024,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
DEPENDENCY,D024_1,,,,,T024_R3,T024_R8,,,,,,,,,,,,SS,1,,,,,,,,,,,,,,
DEPENDENCY,D024_2,,,,,T024_R2,T024_M1,,,,,,,,,,,,FF,1,,,,,,,,,,,,,,
DEPENDENCY,D024_3,,,,,T024_R3,T024_M2,,,,,,,,,,,,SS,2,,,,,,,,,,,,,,
DEPENDENCY,D024_4,,,,,T024_M2,T024_R2,,,,,,,,,,,,SS,3,,,,,,,,,,,,,,
DEPENDENCY,D024_5,,,,,T024_R6,T024_R2,,,,,,,,,,,,SF,5,,,,,,,,,,,,,,
DEPENDENCY,D024_6,,,,,T024_R8,T024_M2,,,,,,,,,,,,SS,4,,,,,,,,,,,,,,
DEPENDENCY,D024_7,,,,,T024_R3,T024_R7,,,,,,,,,,,,FS,1,,,,,,,,,,,,,,
DEPENDENCY,D024_8,,,,,T024_R1,T024_R3,,,,,,,,,,,,SS,1,,,,,,,,,,,,,,
ASSIGNMENT,A024_1,,,,,,,T024_M1,RH006,,,,,,26,,,,,,,,,,,,,,,0.92,3,915.07,,
ASSIGNMENT,A024_2,,,,,,,T024_R3,RM012,,,,,,80,,,,,,,,,,,,,,,0.7,40,191.24,,
ASSIGNMENT,A024_3,,,,,,,T024_R5,RH011,,,,,,68,,,,,,,,,,,,,,,0.41,55,2460.18,,
ASSIGNMENT,A024_4,,,,,,,T024_R4,RM013,,,,,,31,,,,,,,,,,,,,,,0.7,39,3332.28,,
ASSIGNMENT,A024_5,,,,,,,T024_R5,RH022,,,,,,51,,,,,,,,,,,,,,,0.79,59,2322.0,,
ASSIGNMENT,A024_6,,,,,,,T024_M2,RH009,,,,,,57,,,,,,,,,,,,,,,0.42,8,631.99,,
ASSIGNMENT,A024_7,,,,,,,T024_R4,RC010,,,,,,27,,,,,,,,,,,,,,,0.76,38,571.86,,
ASSIGNMENT,A024_8,,,,,,,T024_R8,RH005,,,,,,76,,,,,,,,,,,,,,,0.91,32,3786.68,,
ASSIGNMENT,A024_9,,,,,,,T024_R2,RC007,,,,,,77,,,,,,,,,,,,,,,0.74,52,105.88,,
ASSIGNMENT,A024_10,,,,,,,T024_R7,RM014,,,,,,13,,,,,,,,,,,,,,,0.53,44,2696.1,,
ASSIGNMENT,A024_11,,,,,,,T024_R4,RC007,,,,,,56,,,,,,,,,,,,,,,0.84,22,2986.34,,
ASSIGNMENT,A024_12,,,,,,,T024_M2,RH013,,,,,,40,,,,,,,,,,,,,,,0.57,30,3852.71,,
ASSIGNMENT,A024_13,,,,,,,T024_R2,RH037,,,,,,77,,,,,,,,,,,,,,,0.7,26,1363.24,,
PROJECT,PR025,Asset Tracker v25,Description of Asset Tracker v25,,,,,,,2024-01-03,2024-03-06,NOT_STARTED,,,,,,,,,,,,,,,,,,,,,,
CALENDAR,CAL025,,,PR025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MON;TUE;WED;THU;FRI,09:00-18:00
BASELINE,BL025_1,,,PR025,,,,,,,,,2024-01-10,,,,,,,,,,,,,,,,,,,,,
BASELINE,BL025_2,,,PR025,,,,,,,,,2024-02-03,,,,,,,,,,,,,,,,,,,,,
BASELINE,BL025_3,,,PR025,,,,,,,,,2024-02-20,,,,,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T025_S1,Phase 1,,PR025,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T025_S2,Phase 2,,PR025,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
TASK,T025_R1,Audit notification system,,PR025,,,,,,2024-01-06,,COMPLETED,,14,100,0.15,900,true,,,,,,,,,,,,,,,,
TASK,T025_R2,Migrate caching layer,,PR025,T025_S2,,,,,2024-01-27,,ON_HOLD,,22,109,0.2,900,true,,,,,,,,,,,,,,,,
TASK,T025_R3,Document reporting service,,PR025,T025_S2,,,,,2024-01-27,,NOT_STARTED,,19,96,0.71,300,false,,,,,,,,,,,,,,,,
TASK,T025_R4,Implement user management,,PR025,T025_S1,,,,,2024-01-28,,NOT_STARTED,,17,110,0.34,900,true,,,,,,,,,,,,,,,,
TASK,T025_R5,Audit backend,,PR025,T025_S1,,,,,2024-01-18,,NOT_STARTED,,27,45,0.93,700,true,,,,,,,,,,,,,,,,
TASK,T025_R6,Implement frontend,,PR025,,,,,,2024-02-01,,COMPLETED,,24,106,0.98,900,false,,,,,,,,,,,,,,,,
TASK,T025_R7,Configure data export,,PR025,T025_S1,,,,,2024-01-09,,COMPLETED,,15,10,0.85,900,true,,,,,,,,,,,,,,,,
TASK,T025_R8,Migrate payment module,,PR025,T025_S1,,,,,2024-01-14,,IN_PROGRESS,,22,17,0.24,100,true,,,,,,,,,,,,,,,,
MILESTONE,T025_M1,GA Launch,,PR025,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
MILESTONE,T025_M2,Stakeholder Sign-off,,PR025,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
DEPENDENCY,D025_1,,,,,T025_R7,T025_M2,,,,,,,,,,,,SS,4,,,,,,,,,,,,,,
DEPENDENCY,D025_2,,,,,T025_R1,T025_R2,,,,,,,,,,,,FS,4,,,,,,,,,,,,,,
DEPENDENCY,D025_3,,,,,T025_R5,T025_M1,,,,,,,,,,,,FF,2,,,,,,,,,,,,,,
DEPENDENCY,D025_4,,,,,T025_R5,T025_R4,,,,,,,,,,,,SS,3,,,,,,,,,,,,,,
DEPENDENCY,D025_5,,,,,T025_R7,T025_R1,,,,,,,,,,,,FF,1,,,,,,,,,,,,,,
DEPENDENCY,D025_6,,,,,T025_R7,T025_M1,,,,,,,,,,,,FS,4,,,,,,,,,,,,,,
ASSIGNMENT,A025_1,,,,,,,T025_M1,RH038,,,,,,22,,,,,,,,,,,,,,,0.5,51,2615.1,,
ASSIGNMENT,A025_2,,,,,,,T025_R5,RH033,,,,,,56,,,,,,,,,,,,,,,0.77,36,2469.79,,
ASSIGNMENT,A025_3,,,,,,,T025_R4,RM004,,,,,,66,,,,,,,,,,,,,,,0.97,43,2357.53,,
ASSIGNMENT,A025_4,,,,,,,T025_M2,RH004,,,,,,41,,,,,,,,,,,,,,,0.61,4,1975.1,,
ASSIGNMENT,A025_5,,,,,,,T025_R4,RH030,,,,,,60,,,,,,,,,,,,,,,0.85,22,2630.87,,
ASSIGNMENT,A025_6,,,,,,,T025_R1,RH034,,,,,,19,,,,,,,,,,,,,,,0.44,25,3401.12,,
ASSIGNMENT,A025_7,,,,,,,T025_R6,RH010,,,,,,30,,,,,,,,,,,,,,,0.67,30,1637.98,,
ASSIGNMENT,A025_8,,,,,,,T025_R4,RH035,,,,,,32,,,,,,,,,,,,,,,0.39,31,3711.85,,
PROJECT,PR026,Document Management v26,Description of Document Management v26,,,,,,,2024-04-30,2024-10-30,COMPLETED,,,,,,,,,,,,,,,,,,,,,,
CALENDAR,CAL026,,,PR026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MON;TUE;WED;THU;FRI,09:00-18:00
BASELINE,BL026_1,,,PR026,,,,,,,,,2024-05-21,,,,,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T026_S1,Phase 1,,PR026,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T026_S2,Phase 2,,PR026,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
TASK,T026_R1,Deploy analytics pipeline,,PR026,,,,,,2024-05-03,,ON_HOLD,,5,207,0.12,100,false,,,,,,,,,,,,,,,,
TASK,T026_R2,Architect data export,,PR026,T026_S1,,,,,2024-05-10,,COMPLETED,,12,166,0.49,900,false,,,,,,,,,,,,,,,,
TASK,T026_R3,Refactor search index,,PR026,T026_S2,,,,,2024-05-04,,ON_HOLD,,25,155,0.05,700,false,,,,,,,,,,,,,,,,
TASK,T026_R4,Review CI/CD pipeline,,PR026,,,,,,2024-05-24,,ON_HOLD,,28,183,0.17,100,false,,,,,,,,,,,,,,,,
TASK,T026_R5,Configure user management,,PR026,,,,,,2024-05-03,,COMPLETED,,13,156,0.33,900,true,,,,,,,,,,,,,,,,
TASK,T026_R6,Document data export,,PR026,,,,,,2024-05-11,,IN_PROGRESS,,20,95,0.18,700,false,,,,,,,,,,,,,,,,
TASK,T026_R7,Architect CI/CD pipeline,,PR026,T026_S2,,,,,2024-05-05,,IN_PROGRESS,,9,123,0.57,900,false,,,,,,,,,,,,,,,,
TASK,T026_R8,Integrate deployment scripts,,PR026,T026_S1,,,,,2024-05-06,,ON_HOLD,,28,105,0.15,300,false,,,,,,,,,,,,,,,,
MILESTONE,T026_M1,MVP Ready,,PR026,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
MILESTONE,T026_M2,Stakeholder Sign-off,,PR026,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
DEPENDENCY,D026_1,,,,,T026_R3,T026_M1,,,,,,,,,,,,FF,3,,,,,,,,,,,,,,
DEPENDENCY,D026_2,,,,,T026_R5,T026_M2,,,,,,,,,,,,FS,3,,,,,,,,,,,,,,
DEPENDENCY,D026_3,,,,,T026_R2,T026_R3,,,,,,,,,,,,FS,1,,,,,,,,,,,,,,
DEPENDENCY,D026_4,,,,,T026_R5,T026_R8,,,,,,,,,,,,FS,3,,,,,,,,,,,,,,
DEPENDENCY,D026_5,,,,,T026_R6,T026_R5,,,,,,,,,,,,FF,2,,,,,,,,,,,,,,
DEPENDENCY,D026_6,,,,,T026_M1,T026_M2,,,,,,,,,,,,FF,2,,,,,,,,,,,,,,
DEPENDENCY,D026_7,,,,,T026_R1,T026_R7,,,,,,,,,,,,FS,2,,,,,,,,,,,,,,
ASSIGNMENT,A026_1,,,,,,,T026_M2,RH026,,,,,,76,,,,,,,,,,,,,,,0.68,11,4898.93,,
ASSIGNMENT,A026_2,,,,,,,T026_R5,RM006,,,,,,73,,,,,,,,,,,,,,,0.49,31,3896.25,,
ASSIGNMENT,A026_3,,,,,,,T026_R8,RH011,,,,,,44,,,,,,,,,,,,,,,0.54,29,3195.39,,
ASSIGNMENT,A026_4,,,,,,,T026_R3,RH022,,,,,,51,,,,,,,,,,,,,,,0.73,26,3193.24,,
ASSIGNMENT,A026_5,,,,,,,T026_M2,RM012,,,,,,17,,,,,,,,,,,,,,,0.89,5,893.8,,
ASSIGNMENT,A026_6,,,,,,,T026_R4,RM001,,,,,,45,,,,,,,,,,,,,,,0.49,45,1410.61,,
ASSIGNMENT,A026_7,,,,,,,T026_R7,RH035,,,,,,54,,,,,,,,,,,,,,,0.92,47,2975.91,,
ASSIGNMENT,A026_8,,,,,,,T026_R8,RM013,,,,,,10,,,,,,,,,,,,,,,0.38,8,3666.08,,
ASSIGNMENT,A026_9,,,,,,,T026_R5,RH011,,,,,,58,,,,,,,,,,,,,,,0.41,6,568.21,,
ASSIGNMENT,A026_10,,,,,,,T026_R8,RH007,,,,,,58,,,,,,,,,,,,,,,0.27,33,3848.48,,
ASSIGNMENT,A026_11,,,,,,,T026_R2,RH014,,,,,,27,,,,,,,,,,,,,,,0.45,5,3308.68,,
ASSIGNMENT,A026_12,,,,,,,T026_R7,RH040,,,,,,44,,,,,,,,,,,,,,,0.42,28,3169.76,,
ASSIGNMENT,A026_13,,,,,,,T026_R3,RH022,,,,,,53,,,,,,,,,,,,,,,0.27,55,4584.83,,
ASSIGNMENT,A026_14,,,,,,,T026_R8,RC005,,,,,,77,,,,,,,,,,,,,,,0.98,59,1434.83,,
PROJECT,PR027,Fraud Detection v27,Description of Fraud Detection v27,,,,,,,2024-08-15,2024-12-22,IN_PROGRESS,,,,,,,,,,,,,,,,,,,,,,
CALENDAR,CAL027,,,PR027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MON;TUE;WED;THU;FRI,09:00-18:00
BASELINE,BL027_1,,,PR027,,,,,,,,,2024-09-29,,,,,,,,,,,,,,,,,,,,,
BASELINE,BL027_2,,,PR027,,,,,,,,,2024-09-20,,,,,,,,,,,,,,,,,,,,,
BASELINE,BL027_3,,,PR027,,,,,,,,,2024-10-01,,,,,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T027_S1,Phase 1,,PR027,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T027_S2,Phase 2,,PR027,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
TASK,T027_R1,Integrate reporting service,,PR027,T027_S2,,,,,2024-08-30,,ON_HOLD,,30,96,0.54,100,false,,,,,,,,,,,,,,,,
TASK,T027_R2,Document API,,PR027,T027_S1,,,,,2024-09-10,,COMPLETED,,1,141,0.76,300,true,,,,,,,,,,,,,,,,
TASK,T027_R3,Audit data export,,PR027,T027_S2,,,,,2024-09-08,,IN_PROGRESS,,10,10,0.43,500,false,,,,,,,,,,,,,,,,
TASK,T027_R4,Refactor deployment scripts,,PR027,T027_S1,,,,,2024-08-20,,ON_HOLD,,13,71,0.71,700,true,,,,,,,,,,,,,,,,
TASK,T027_R5,Configure search index,,PR027,,,,,,2024-09-09,,COMPLETED,,17,203,0.91,500,false,,,,,,,,,,,,,,,,
TASK,T027_R6,Refactor user management,,PR027,T027_S2,,,,,2024-08-20,,ON_HOLD,,28,25,0.14,100,false,,,,,,,,,,,,,,,,
TASK,T027_R7,Migrate data export,,PR027,,,,,,2024-08-15,,NOT_STARTED,,7,90,0.15,900,true,,,,,,,,,,,,,,,,
TASK,T027_R8,Document auth flow,,PR027,,,,,,2024-09-07,,IN_PROGRESS,,23,120,0.01,100,true,,,,,,,,,,,,,,,,
MILESTONE,T027_M1,Beta Released,,PR027,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
MILESTONE,T027_M2,Phase 1 Closed,,PR027,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
DEPENDENCY,D027_1,,,,,T027_R5,T027_R8,,,,,,,,,,,,FF,3,,,,,,,,,,,,,,
DEPENDENCY,D027_2,,,,,T027_R1,T027_R6,,,,,,,,,,,,FS,1,,,,,,,,,,,,,,
DEPENDENCY,D027_3,,,,,T027_R1,T027_R5,,,,,,,,,,,,SF,0,,,,,,,,,,,,,,
DEPENDENCY,D027_4,,,,,T027_M1,T027_R8,,,,,,,,,,,,SS,1,,,,,,,,,,,,,,
DEPENDENCY,D027_5,,,,,T027_R5,T027_R7,,,,,,,,,,,,FS,0,,,,,,,,,,,,,,
DEPENDENCY,D027_6,,,,,T027_R4,T027_R7,,,,,,,,,,,,SF,1,,,,,,,,,,,,,,
DEPENDENCY,D027_7,,,,,T027_R1,T027_R4,,,,,,,,,,,,SF,5,,,,,,,,,,,,,,
ASSIGNMENT,A027_1,,,,,,,T027_R2,RH027,,,,,,47,,,,,,,,,,,,,,,0.6,59,1683.01,,
ASSIGNMENT,A027_2,,,,,,,T027_R1,RH016,,,,,,46,,,,,,,,,,,,,,,0.44,12,1866.09,,
ASSIGNMENT,A027_3,,,,,,,T027_R1,RH028,,,,,,38,,,,,,,,,,,,,,,0.98,40,2227.39,,
ASSIGNMENT,A027_4,,,,,,,T027_R1,RH022,,,,,,23,,,,,,,,,,,,,,,0.85,25,3966.8,,
ASSIGNMENT,A027_5,,,,,,,T027_R1,RH006,,,,,,68,,,,,,,,,,,,,,,0.69,44,3021.44,,
ASSIGNMENT,A027_6,,,,,,,T027_R6,RH012,,,,,,71,,,,,,,,,,,,,,,0.44,5,3461.13,,
ASSIGNMENT,A027_7,,,,,,,T027_R6,RH008,,,,,,27,,,,,,,,,,,,,,,0.29,44,2728.13,,
ASSIGNMENT,A027_8,,,,,,,T027_R2,RH017,,,,,,48,,,,,,,,,,,,,,,0.62,35,3963.95,,
ASSIGNMENT,A027_9,,,,,,,T027_R6,RC002,,,,,,10,,,,,,,,,,,,,,,0.8,44,1951.07,,
ASSIGNMENT,A027_10,,,,,,,T027_R3,RH033,,,,,,70,,,,,,,,,,,,,,,0.92,45,2243.75,,
ASSIGNMENT,A027_11,,,,,,,T027_R5,RC008,,,,,,31,,,,,,,,,,,,,,,0.39,34,1803.56,,
ASSIGNMENT,A027_12,,,,,,,T027_R8,RH036,,,,,,78,,,,,,,,,,,,,,,0.9,10,437.5,,
ASSIGNMENT,A027_13,,,,,,,T027_R3,RC003,,,,,,41,,,,,,,,,,,,,,,0.47,34,1898.85,,
ASSIGNMENT,A027_14,,,,,,,T027_R1,RC010,,,,,,31,,,,,,,,,,,,,,,0.53,56,191.73,,
PROJECT,PR028,HR Onboarding v28,Description of HR Onboarding v28,,,,,,,2024-07-05,2025-07-17,COMPLETED,,,,,,,,,,,,,,,,,,,,,,
CALENDAR,CAL028,,,PR028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MON;TUE;WED;THU;FRI,09:00-18:00
BASELINE,BL028_1,,,PR028,,,,,,,,,2024-07-16,,,,,,,,,,,,,,,,,,,,,
BASELINE,BL028_2,,,PR028,,,,,,,,,2024-08-23,,,,,,,,,,,,,,,,,,,,,
BASELINE,BL028_3,,,PR028,,,,,,,,,2024-08-15,,,,,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T028_S1,Phase 1,,PR028,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T028_S2,Phase 2,,PR028,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
TASK,T028_R1,Integrate data export,,PR028,T028_S1,,,,,2024-07-09,,ON_HOLD,,25,149,0.61,500,false,,,,,,,,,,,,,,,,
TASK,T028_R2,Integrate backend,,PR028,,,,,,2024-08-04,,IN_PROGRESS,,2,221,0.13,100,true,,,,,,,,,,,,,,,,
TASK,T028_R3,Design CI/CD pipeline,,PR028,,,,,,2024-07-21,,COMPLETED,,22,133,0.62,900,true,,,,,,,,,,,,,,,,
TASK,T028_R4,Validate backend,,PR028,,,,,,2024-07-25,,ON_HOLD,,1,61,0.49,100,false,,,,,,,,,,,,,,,,
TASK,T028_R5,Integrate deployment scripts,,PR028,,,,,,2024-07-30,,COMPLETED,,27,102,0.71,900,false,,,,,,,,,,,,,,,,
TASK,T028_R6,Implement user management,,PR028,T028_S2,,,,,2024-07-08,,ON_HOLD,,17,32,0.73,900,true,,,,,,,,,,,,,,,,
TASK,T028_R7,Migrate payment module,,PR028,T028_S1,,,,,2024-07-22,,COMPLETED,,18,199,0.42,100,false,,,,,,,,,,,,,,,,
TASK,T028_R8,Prototype database schema,,PR028,T028_S2,,,,,2024-07-10,,COMPLETED,,6,210,0.55,900,false,,,,,,,,,,,,,,,,
MILESTONE,T028_M1,Compliance Review Passed,,PR028,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
MILESTONE,T028_M2,Phase 1 Closed,,PR028,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
DEPENDENCY,D028_1,,,,,T028_M1,T028_R6,,,,,,,,,,,,FF,3,,,,,,,,,,,,,,
DEPENDENCY,D028_2,,,,,T028_R7,T028_R6,,,,,,,,,,,,SS,4,,,,,,,,,,,,,,
DEPENDENCY,D028_3,,,,,T028_M1,T028_R4,,,,,,,,,,,,SF,4,,,,,,,,,,,,,,
DEPENDENCY,D028_4,,,,,T028_R5,T028_R6,,,,,,,,,,,,SF,3,,,,,,,,,,,,,,
DEPENDENCY,D028_5,,,,,T028_R7,T028_R1,,,,,,,,,,,,FS,2,,,,,,,,,,,,,,
DEPENDENCY,D028_6,,,,,T028_M2,T028_R1,,,,,,,,,,,,SS,2,,,,,,,,,,,,,,
ASSIGNMENT,A028_1,,,,,,,T028_R5,RH029,,,,,,48,,,,,,,,,,,,,,,0.41,1,3880.46,,
ASSIGNMENT,A028_2,,,,,,,T028_R5,RH020,,,,,,66,,,,,,,,,,,,,,,0.32,22,864.92,,
ASSIGNMENT,A028_3,,,,,,,T028_R5,RM007,,,,,,39,,,,,,,,,,,,,,,0.92,14,1355.59,,
ASSIGNMENT,A028_4,,,,,,,T028_R5,RH012,,,,,,80,,,,,,,,,,,,,,,0.68,58,1165.44,,
ASSIGNMENT,A028_5,,,,,,,T028_R2,RM002,,,,,,30,,,,,,,,,,,,,,,0.84,31,4145.96,,
ASSIGNMENT,A028_6,,,,,,,T028_M2,RH013,,,,,,46,,,,,,,,,,,,,,,0.7,2,3680.87,,
ASSIGNMENT,A028_7,,,,,,,T028_M2,RM009,,,,,,15,,,,,,,,,,,,,,,0.31,58,3877.42,,
ASSIGNMENT,A028_8,,,,,,,T028_R6,RC001,,,,,,23,,,,,,,,,,,,,,,0.56,55,3874.91,,
PROJECT,PR029,Risk Engine v29,Description of Risk Engine v29,,,,,,,2024-11-30,2025-12-03,NOT_STARTED,,,,,,,,,,,,,,,,,,,,,,
CALENDAR,CAL029,,,PR029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MON;TUE;WED;THU;FRI,09:00-18:00
BASELINE,BL029_1,,,PR029,,,,,,,,,2025-01-25,,,,,,,,,,,,,,,,,,,,,
BASELINE,BL029_2,,,PR029,,,,,,,,,2025-01-16,,,,,,,,,,,,,,,,,,,,,
BASELINE,BL029_3,,,PR029,,,,,,,,,2024-12-31,,,,,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T029_S1,Phase 1,,PR029,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T029_S2,Phase 2,,PR029,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
TASK,T029_R1,Integrate frontend,,PR029,,,,,,2024-12-18,,IN_PROGRESS,,11,146,0.15,900,true,,,,,,,,,,,,,,,,
TASK,T029_R2,Optimize backend,,PR029,T029_S2,,,,,2024-12-09,,IN_PROGRESS,,8,118,0.79,300,false,,,,,,,,,,,,,,,,
TASK,T029_R3,Integrate CI/CD pipeline,,PR029,T029_S1,,,,,2024-12-12,,IN_PROGRESS,,9,29,0.5,300,false,,,,,,,,,,,,,,,,
TASK,T029_R4,Refactor user management,,PR029,,,,,,2024-12-23,,NOT_STARTED,,18,165,0.52,300,true,,,,,,,,,,,,,,,,
